# Lagrangian strain and Lagrangian stresses (LS) in Voigt notation for Dst_51.
# Lag. strain         LS1          LS2          LS3          LS4          LS5          LS6
-0.0200000000	  -96.18953916	  -77.24528051	  -76.68332396	    0.00000000	    0.00000000	  -16.56858433	
-0.0150000000	  -86.93330561	  -72.58797977	  -72.22012202	    0.00000000	    0.00000000	  -12.50904792	
-0.0100000000	  -77.68198226	  -68.08187529	  -67.83262995	    0.00000000	    0.00000000	   -8.38501348	
-0.0050000000	  -68.39737626	  -63.61399099	  -63.53423003	    0.00000000	    0.00000000	   -4.14936264	
+0.0050000000	  -50.37642698	  -55.26141266	  -55.15347700	    0.00000000	    0.00000000	    3.96969784	
+0.0100000000	  -41.43969362	  -51.48939723	  -51.12043045	    0.00000000	    0.00000000	    7.79190181	
+0.0150000000	  -32.45716554	  -47.85747218	  -47.15555020	    0.00000000	    0.00000000	   11.51751832	
+0.0200000000	  -23.79086070	  -44.37974471	  -43.25348464	    0.00000000	    0.00000000	   14.96939701	
