# Lagrangian strain and physical stresses (PS) in Voigt notation for Dst_51.
# Lag. strain         PS1          PS2          PS3          PS4          PS5          PS6
-0.0200000000	 -105.21454000	  -90.12907000	  -89.90860000	   -0.00000000	   -0.00000000	  -14.62704000	
-0.0150000000	  -96.58302000	  -84.91336000	  -84.70664000	   -0.00000000	   -0.00000000	  -11.16661000	
-0.0100000000	  -87.84627000	  -79.82869000	  -79.67916000	   -0.00000000	   -0.00000000	   -7.57217000	
-0.0050000000	  -78.94972000	  -74.85777000	  -74.79272000	   -0.00000000	   -0.00000000	   -3.80935000	
+0.0050000000	  -61.12480000	  -65.45163000	  -65.37058000	   -0.00000000	   -0.00000000	    3.71727000	
+0.0100000000	  -52.09943000	  -61.16699000	  -60.87054000	   -0.00000000	   -0.00000000	    7.31688000	
+0.0150000000	  -42.99592000	  -57.06812000	  -56.51878000	   -0.00000000	   -0.00000000	   10.85644000	
+0.0200000000	  -33.93323000	  -53.05831000	  -52.19810000	   -0.00000000	   -0.00000000	   14.22269000	
